,abstract,author,screenshot,time,title,url
569,"天虎科技本周采访了30家不同行业、不同方向的科技和新经济,在之下,这些的经营上遇到了哪些问题,还需要哪些措施帮扶? 一、成都携恩科技有限公司:...",天虎科技,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73376350925b29ecc8240d6b094222a8a30347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=89759a46d5c75af51eb68a2d02148f&newp=8970c64ad4975fbe40bd9b7d0e12cf231615d70e3fd5d7126b82c825d7331b001c3bbfb423271a0fd4c07f6401a94956ecfa3c723c0527a3dda5c91d9fb4c57479dc392568&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c4fed36f00b45e93&p1=571,2020-02-04 20:21:00,疫情下30个企业家的真实反馈:最困难的日子才刚刚开始……,https://baijiahao.baidu.com/s?id=1657608777688994870&wfr=spider&for=pc
407,"从去年下半年开始,我们就不断地和凡卓资本的客户及小饭桌桌友们建议要注重企业的现金流。不可否认的是,无论有无疫情发生,在资本市场没有政策性、结构性的改变之...",小饭桌新媒体,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73376350821b19ace8d41dfbc942d2a8e30347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=8b2a9705809c33ff57e796395b7a&newp=816dc64ad4af11a052efd221150d92695803ed603ed4db01298ffe0cc4241a1a1a3aecbf22281b03d6c67f6707af435ae0fa3679310434f1f689df08d2ecce7e43&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=8946bd8400ab7468&p1=408,2020-02-04 20:30:00,"CEO指南:肺炎疫情之下,让企业活下去的4个生存法则",https://baijiahao.baidu.com/s?id=1657609343479054774&wfr=spider&for=pc
154,"这个新春佳节,新型冠状病毒肺炎疫情牵动着亿万民众的心。面对疫情,装备制造企业正在积极行动,为战胜疫情尽自己最大的努力。有的企业利用国际化布局的优势,在全球各地采...",同花顺财经,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73376340120b49dcb8c49dfb19223298330347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=9a7cc30d85cc43ff57ee9525530e&newp=882a9644849e17fc57efc8374c0c92695c02dc3051d1d201298ffe0cc4241a1a1a3aecbb24241502d9c478610abb0f31aba7747d605f76e5c69e&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=a38730f4000117e5&p1=155,2020-02-04 20:42:00,直面疫情 装备企业在行动,https://baijiahao.baidu.com/s?id=1657610214161082949&wfr=spider&for=pc
413,"今年,因为疫情的影响,许多高校与企业开学和复工的时间尽数推迟,大部分均在2月9日之后。 腾讯、字节跳动、VIPKID、猿辅导、新浪、携程、快手、网易、百度、阿里、搜...",课工场优越学院,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945deca812e3baf03797abd1d7db5759c855127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=8c66c64ad4934eac5881cc23460c&newp=8a6fcc0fa4904ead42bd9b7d0d5192695803ed603fdcd301298ffe0cc4241a1a1a3aecbf22281b03d6c67f6707af435ae0fa3679310434f1f689df08d2ecce7e35&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=f632217f00b6937a&p1=414,2020-02-04 21:12:00,缩招?延期?疫情下的企业招聘有哪些变化?,https://baijiahao.baidu.com/s?id=1657596227671661804&wfr=spider&for=pc
410,"对此,安监执法人员立即责令其停止经营,并依法对3家企业进行查封。 南湾街道安监办负责人表示,接下来将加大排查及宣传力度,督促企业在疫情防控期间做好自身管理,严格...",今日读创,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945decab1ae0bdf53095a9d1d0dc5055c852127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=8b2a97068dd903f008e29e744d07&newp=87759a4fdcd81ebe2a81c7710f5092695803ed603ed7d501298ffe0cc4241a1a1a3aecbf22281b03d6c67f6707af435ae0fa3679310434f1f689df08d2ecce7e34d736461c&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=f632217f00b6937a&p1=411,2020-02-04 22:09:00,"疫情期间提早开工,深圳三家企业被查封",https://baijiahao.baidu.com/s?id=1657615570451116403&wfr=spider&for=pc
174,"就在我们举全国之力抗击病毒疫情之时,却另有媒体透出,在疫情肆虐之下,中小微企业生存好艰难的消息,国内知名餐饮企业西贝创始人贾国龙在接受采访时表示:”西贝员工有...",平说财经张平,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945decab1ae2bcfa3093add8d2db5555c852127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=b43bd75e86cc42ac59b4d52d021492&newp=c3769a479d9a1ab708e2977d0c4c8c231615d70e3fd5d7156b82c825d7331b001c3bbfb423271a0fd4c07f6401a94956ecfa3c723c0527a3dda5c91d9fb4c57479c37e6f68&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=ee2d239600b24ad2&p1=175,2020-02-04 22:40:00,"疫情肆虐之下,中小型企业该如何自救?",https://baijiahao.baidu.com/s?id=1657617480218363403&wfr=spider&for=pc
317,"康迪医疗用品有限公司是德州唯一一家医用口罩生产,防控关键时期因连续超负荷运转机器专用剪刀磨损严重,这将使口罩日产量降幅超过一半,而生产商在湖北仙桃市,因...",36氪,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100bd662401497634b868d4a62968e4f936e504b4263f4ba5335177095d27d1151ac4e56e9f23c7830022aa3de95c81cd2ace42838fe53230119913619c419dedc3721d654914d9faf0e97bd&p=9f49c64ad49611a05ba6cd3a51&newp=882a9610838c5afc57efd4284453d8265f15ed6439c3864e1290c408d23f061d4866e0bf2d241703d0c1777347c2080ba8ff612e615675f880&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=8ddcde3f005856ee&p1=318,2020-02-05 00:00:00,山东涉疫情防控保障的重点调度企业全面开工复产,https://36kr.com/p/5289877?_t=b1581088538
173,"《除了捐钱,面对疫情企业还能做些事情》特辑2:效率生产即将推出,特辑期间第一财经·中国企业社会责任榜与MSC 咨询、企业社会价值研究中心将共同开放招募渠道,欢迎各企...",潇湘晨报官方,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73376300822bc9fcc8b4fd7b098282d8b30347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=91769a47cc934eaa02aa85254c&newp=816d8916d9c100e708e2916d4553d8265f15ed673dc3864e1290c408d23f061d4866e0bf2d241703d0c1777347c2080ba8ff612e614268&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=ee2d239600b24ad2&p1=174,2020-02-05 00:20:00,"除了捐钱,面对疫情企业还能做哪些事情丨特辑1:信息流通",https://baijiahao.baidu.com/s?id=1657659096617898201&wfr=spider&for=pc
387,"乳制品积极参与抗击新型冠状病毒肺炎的战斗中。1月31日蒙牛集团宣布,为抗击新型冠状病毒肺炎,为一线医务工作者和抗击一线的工作者提供营养支持,蒙牛在...",手机中国网,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73376370522b391c2834bddba992a2d8f30347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=8b2a972988881aff57ec973a150a&newp=83759a44d59b1cfc57efdc2b495e92695912c10e3dd4c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5578ea&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=8967f1b200aaea57&p1=388,2020-02-05 00:25:00,抗击疫情 消费企业在行动,https://baijiahao.baidu.com/s?id=1657624068893239005&wfr=spider&for=pc
167,"为了抗击疫情,各地工会企业纷纷行动,他们根据自身特点,或是加班加点提高生产效率,或是尽职尽责守在抗疫一线,或是捐款捐物贡献一份爱心。这些行为都将为此次战胜疫情提...",工人日报,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945decab1eecbff63095afd0d8d95659cd58127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=8b2a975490934eaa0cf1c52a4d&newp=8b2a970786cc44fe02b3dd3c1b53d8265f15ed6628818b783b83d309c839074e4765e7b121251707d7ce68216cee1e1ee5a76a2475&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=8b350080005c5142&p1=168,2020-02-05 01:51:00,疫情牵动人心 企业责无旁贷,https://baijiahao.baidu.com/s?id=1657659740430940859&wfr=spider&for=pc
290,"在武汉面前,经由这些和家的行为,我们可以充分理解到,与顾客、家与社会都是命运共同体。经由这些和家的行为,我们可以充分感受到,中国民...",第一财经,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945decab18e2b0f23893a8d4d0db5152c950127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=8b2a972986cc42af5da7cc3146599c&newp=8b2a9715d9c041aa01f7de214a07c6231615d70e3fd6d2116b82c825d7331b001c3bbfb423271a0fd4c07f6401a94956ecfa3c723c0527a3dda5c91d9fb4c57479&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=b4046f3700af9dbf&p1=291,2020-02-05 04:03:00,"疫情中的民营企业家:驰援武汉,就这么干了!",https://baijiahao.baidu.com/s?id=1657637808244167311&wfr=spider&for=pc
321,"4日,省政府出台了《关于有效应对稳定经济增长20条政策措施》,在全力做好防控工作的同时,着力促进全省经济平稳增长。 对防控重点保障给予贷款支持 在...",江西晨报,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945decab1fe7befb3998afd7d3d85450cc51127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=9366e70e85cc43be08e2957b4805&newp=9164d116d9c116ef4bbd9b7f080892695912c10e3dd2c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5577f788&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=f2b00cba0000d726&p1=322,2020-02-05 05:21:00,为有效应对疫情稳定经济增长 我省出台20条措施为企业减负,https://baijiahao.baidu.com/s?id=1657642699937252140&wfr=spider&for=pc
256,"面对疫情加快蔓延的严重形势,更多的汽车企业(集团)已经行动起来,积极投入到驰援疫情防控工作当中。 截至2月5日8时,已有47家汽车、零部件、后市场企业(集团)、汽车...",中国经济网,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945decab1fe2bdf53190a5d3d0d45551c056127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=8b2a970081934eaa5bb7cd3e1655&newp=90759a40d59f12a05ab3c52a4a4792695803ed603ed4d201298ffe0cc4241a1a1a3aecbf22281b03d6c67f6707af435ae0fa3679310434f1f689df08d2ecce7e73&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c4fed36f00b44395&p1=257,2020-02-05 06:19:00,"共同抗击新型肺炎疫情,汽车企业(集团)在行动(更新至2月5日8:00)",https://baijiahao.baidu.com/s?id=1657647571193193087&wfr=spider&for=pc
386,"此外,受影响导致生产经营困难的批发零售、住宿餐饮、物流运输、文化旅游等行业的,可按规定申请暂缓缴存住房公积金,待效益好转后,再恢复缴存。 相关搜索 住...",凤凰网房产,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73376300325b29ac3824bd9b1972f298b30347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=813bc64ad4934ea95db3822f4a53&newp=c07f8b549d904ead02bd9b78085992695912c10e3ad2c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b557a&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=8967f1b200aaea57&p1=387,2020-02-05 07:25:00,疫情影响企业可缓缴公积金,https://baijiahao.baidu.com/s?id=1657652773983687541&wfr=spider&for=pc
384,"对符合条件为防控提供紧缺急需物资保障的生产、保障民生的商贸配送发放一次性稳就业奖补;对因应对防控加大防护物资生产形成的过剩产能,落实上级规定的...",闽南网泉州,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73376300226b298ce8b41d7bb962d288830347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=9e65ca15d9c043ed0be296376155&newp=882a96478cd51ffc57efd736560092695912c10e3fd5c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b557aa1c5&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=8967f1b200aaea57&p1=385,2020-02-05 07:50:00,泉州发布惠企九条措施力撑中小微企业应对疫情,https://baijiahao.baidu.com/s?id=1657653471419826752&wfr=spider&for=pc
258,"他进一步介绍,自己的客户都是一些生产型的,过完春节回来后采购量都比较大,往年这个时候都是一年中最忙的,月销售额基本上都能翻番。但现在受影响,只能安心...",中国经济网,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945decab1ee6b1f63995a4d9d4db5656c852127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=8e72c71f85cc43f611bd9b7e0842&newp=8f3f8405839212a05abd9b7e085792695912c10e3cd2c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b55&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c4fed36f00b44395&p1=259,2020-02-05 08:07:00,迎战疫情 中小企业有这些期盼,https://baijiahao.baidu.com/s?id=1657653949489560703&wfr=spider&for=pc
315,"为深入贯彻落实习近平总书记关于坚决打赢疫情防控阻击战的重要指示精神,全面落实党中央、国务院关于疫情防控的各项决策部署和省、市工作要求,发挥企业在疫情防控中的重要...",鲁中晨报,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73376310822b79ec3894ad6bb962a288f30347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=99769a4790934eaf5ffecc6f1c50&newp=882a95428b9f52b349abc7710f4292695912c10e3cd0c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b557deb88d4990c&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=8ddcde3f005856ee&p1=316,2020-02-05 08:22:00,"加大补助,减免税费……淄博12条应对疫情支持企业措施来了",https://baijiahao.baidu.com/s?id=1657649027932926055&wfr=spider&for=pc
388,"面对疫情,各行各业均倾力捐赠资金及物资驰援抗疫前线。其中,不乏家电企业的身影。 据《中国经营报》记者的不完全统计,在疫情防控关键期,包括海尔、长虹、美的、...",中国经营报,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945decab1eedbff03599a5d8d8d85051c052127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=8e57c016d9c15fff57ed9f245107&newp=877cde0486cc41a405abc7710f5e92695912c10e36d0c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b557df1&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=8967f1b200aaea57&p1=389,2020-02-05 09:31:00,35家企业驰援武汉捐赠近4亿元 业内:疫情对家电业影响或体现在二季度,https://baijiahao.baidu.com/s?id=1657658725898956083&wfr=spider&for=pc
382,"全力支持平稳度过期 面对,中关村科技担保、中关村科技租赁等金融服务机构,吹响防控应急融资担保服务的号角,全力支持科技中小微平稳过渡。 中关村科技...",创新创业中关村,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945decab1eecbff33097abd2d5de5757ca54127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=8e57c016d9c15fff57ee9e245107&newp=877cde0486cc42a505abc7710f5e92695912c10e3fddc44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b557df1&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=8967f1b200aaea57&p1=383,2020-02-05 09:51:00,金融机构全力支持中小微企业应对疫情,https://baijiahao.baidu.com/s?id=1657659710672431625&wfr=spider&for=pc
333,"为深入贯彻落实习近平总书记关于坚决打赢防控阻击战的重要指示精神,全面落实党中央、国务院和省委、省政府关于防控的决策部署,解决实际困难,支持中小微...",燕赵都市报冀东版,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945decab1de5b9f23391a5d3d4d95650cd54127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=89759a45d0d912a05aa5d1641554&newp=882a9543c8904ead44b9d362575692695912c10e3cd1c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b553e&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c0ede7270054eb1d&p1=334,2020-02-05 09:57:00,"应对疫情,秦皇岛十项举措全力支持中小微企业发展",https://baijiahao.baidu.com/s?id=1657660103093540155&wfr=spider&for=pc
358,"新型冠状病毒感染肺炎的出现,不仅侵蚀着居民的生命健康安全,也对的生存发展发出了不确定性的信号。为此,应该树立积极应对不确定性的信念,分析市场需求变迁...",光明观察,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece763104390354505da302bd7a74020918448e435075c4764e3b930226606d3d87e601cfe1400aca76a34200454b69acf884edcb8903f2fff7d722f08c31c528516b8bd4632b754872becb86eecadf04384dfd6c4ab5544bc53120a87&p=90759a46d1af12a05ab38e394b0d&newp=8a73d21d86cc42a840be9b7c520592695c02dc3051d1d401298ffe0cc4241a1a1a3aecbb24241502d9c478610abb0f31aba7747d605f76af&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=b1a4d2ad00b7cb5c&p1=359,2020-02-05 10:46:00,疫情之下 企业如何面对不确定性,http://guancha.gmw.cn/2020-02/05/content_33526310.htm
383,"4日,《泉州市人民政府关于防控期间支持中小微生产经营九条措施的通知》发布,从加大财政奖补力度、减轻中小微租金负担、减免困难税费等方面,全面贯彻落...",福州新闻网,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945decab1de6bdf03997aad9d9d95751cc55127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=8e57c016d9c15fff57ea95245107&newp=877cde0486cc46ae05abc7710f5e92695912c10e3fd5db01298ffe0cc4241a1a1a3aecbb24261a02d4c27f630abb0f31aba7747d605f76eadd&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=8967f1b200aaea57&p1=384,2020-02-05 10:52:00,泉州发布惠企九条措施力撑中小微企业应对疫情,https://baijiahao.baidu.com/s?id=1657663529669841044&wfr=spider&for=pc
178,"2020年伊始,一场突如其来的肺炎疫情牵动了国人的神经。在抗击肺炎疫情中,来自各行各业的企业做了大量工作。根据中国社科院钟宏武教授及责任云研究院多位研究员的...",腾讯原子智库,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73376330720b598c88d49d9bb992a258c30347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=91769a47cc934ea85bb7d36f5657&newp=816d8916d9c100e708e2937d1e5e92695912c10e3bd4c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5561ff&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=ee2d239600b24ad2&p1=179,2020-02-05 11:35:00,"钟宏武:抗击疫情,大企业的社会责任如何体现?|中国益公司",https://baijiahao.baidu.com/s?id=1657666201271629086&wfr=spider&for=pc
132,"近期,新型冠状病毒感染的防疫、控疫工作正在全面开展,面对医疗物资和生活必需品等短缺情况,一大批西安经开区企业捐款捐物,全力以赴配合疫情防控工作,积极履行社会责任...",中国日报网,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945decab1de2bff03699add5d1dc5554ca53127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=c934ca1b85cc43ff57ec97657f4e&newp=8a33cd12cc904ead08e2957d4a5292695912c10e3dd4c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b55&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=dff85b90005a67b0&p1=133,2020-02-05 11:57:00,众志成城抗疫情 爱心企业暖人心,https://baijiahao.baidu.com/s?id=1657667726815013522&wfr=spider&for=pc
381,"青松系心理教育企业愈见幸福针对疫情,联合百位心理咨询师、营养师,为全国人民(优先疫情一线工作人员及家属)免费进行开展心理健康辅导,服务包含“心理健康体检”、“心理...",猎云网,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945decab1ce4bef43795a5d3d4da5254c053127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=806cc54ad0c203fc57efc16f1508&newp=c057c64ad49217ed08e2927f1b5692695912c10e37dcc44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5571e1d9&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=8967f1b200aaea57&p1=382,2020-02-05 12:09:00,"战“疫”进行时:青松基金投资企业持续行动,助力疫情抗击",https://baijiahao.baidu.com/s?id=1657671667493574582&wfr=spider&for=pc
166,"新型冠状病毒的疫情还在发展,各地工会企业抗击疫情的行动也在继续。因为疫情就是命令,防控就是责任。 捐款捐物,支援前方 2月2日,拼多多捐助的首批6万只医用外科口罩...",工人日报,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945decaa1be5b0f33892a8d7d7da5651c055127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=99759a45dc975fb72abe9b7c4c41&newp=c949c316d9c108b30dbd9b7e075692695912c10e3cddc44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5569abce&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=8b350080005c5142&p1=167,2020-02-05 12:43:00,各地企业齐发力 众志成城抗疫情,https://baijiahao.baidu.com/s?id=1657700818347670084&wfr=spider&for=pc
402,"2020年,企业都知道是困难的一年,没想到是如此艰难! 为有效阻止新冠肺炎疫情迅速向全国蔓延,中央和各地及时制定了延长假期、延期开工复工的规定,这在当前的严峻形势下...",正和岛,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef7337632012ab79bcd8948dfbd94282c8930347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=92769a4792934ea85bb38e341b00&newp=882a9246ba8505f60ebe9b7c614a92695912c10e3fd5d501298ffe0cc4241a1a1a3aecbb24261a02d4c27f630abb0f31aba7747d605f76dbdd8cd11c&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=8946bd8400ab7468&p1=403,2020-02-05 12:48:00,新冠肺炎疫情下的企业复工专题分析和建议,https://baijiahao.baidu.com/s?id=1657670822730044213&wfr=spider&for=pc
592,"原标题:之下,创业公司急寻B计划来源:东四十条资本这场突如其来的“”对一些中小的冲击正日益显现。“关注被投企...",新浪,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b833d4507dc326bc0d0623e8fcf1b84642c101b7be3b927200704a5c77c7001d94b5bf7a6613464587ea09bbed31182f1d96b6bc0253276198d4414c419d89d5125b67ad605b7b81893e1b46b84a9a6928c4352bc50077a81f3805f53008f32b0423ef4d0995f632b07cbe82712f44e7758885244a133f8f7446e10f1f1&p=9d74c05485cc43f608e2977e07409c&newp=882a9645dcd216fd0da6c7710f5597231610db2151d3da01298ffe0cc4241a1a1a3aecbf22291204d4c2786204ab4e5beff630743d0034f1f689df08d2ecce7e3edf75613b&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=b1a4d2ad00b7e135&p1=594,2020-02-05 13:26:00,"疫情之下,创业公司急寻B计划",https://finance.sina.cn/2020-02-05/detail-iimxyqvz0447974.d.html?ivk_sa=1023197a
