abstract,author,screenshot,time,title,url
"截至目前,青岛中行对防控累计授信额度达12.34亿元,累计投放4.04亿元。 青岛中行特事特办、急事急办,持续加大应急贷款、专项贷款信贷力度,支持医疗、生物制药...",同花顺财经,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3af1be3bcf23695aed2d6d45459cc57127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=8f759a45d19a5afc57efc024585c&newp=8166ca37a4934eaf5fa9c7710f4792695912c10e36d4c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5564&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=876dc63200250c84&p1=119,2020-02-11 10:54:00,青岛中行4.04亿元贷款支持抗击疫情企业,https://baijiahao.baidu.com/s?id=1658206406422792846&wfr=spider&for=pc
"原标题:持续发酵,家电该如何自救? 截止2月10日12:58,新型冠状病毒确诊病例40235例,相比2月9日增加3073例,疑似病例23589例,相比2月9日增加4008例。...",新浪,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b9131480e97634b968b492cc3933fc23904564711b2e73a624d5a8dd87c6501ad5e5c9cf23665377523b4869ed51bcabbe47374d76d7f3358ce4218d61dabcf4432c157d100aff047f3ffad72c5a1c5a5df4325be44747f9787804d0065dd1ef40345e2b1ef48022f17&p=9063c54ad5c559f10be2960c5255&newp=882a9643c58a5de900f3c7710f0d92695912c10e39d5c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5533fe878ed054&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=876dc63200250c84&p1=120,2020-02-11 08:54:00,"疫情持续发酵,家电企业该如何自救?",https://tech.sina.com.cn/roll/2020-02-11/doc-iimxyqvz1876660.shtml
"1. 企业已向应聘者发了OFFER, 明确了报到时间(如2020年2月1日),可以疫情防控为由取消录用吗? 答:不能因为疫情防控取消录用。 易法通解析:企业发出的OFFER对...",Efa看社会,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3ac18e7bdf03895aed8d7d45556ce56127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=843dc64ad48c06b506bd9b780756&newp=ce63c54ad0c95dfc57efcc215f0792695912c10e3addc44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b553c&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=b6587f9b00070bde&p1=121,2020-02-10 15:06:00,"疫情持续,企业一定要关注的40个用工问题!",https://baijiahao.baidu.com/s?id=1658132528428693767&wfr=spider&for=pc
"疫情中,有不少企业都遭遇了发展上的挑战,企业负责人也深感焦虑,急需扭转当前的企业危机。而笔者通过大量思考、分析、总结后,也尝试着总结出企业适用的应对...",人人都是..,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291d27d141cb20c19afe73605725e61edc08ad75dddccc3757095766e374fda14598404aeca4322c620924de9d843a1e5ae&p=ce759a46d39459b10be2963d5144&newp=817fd615d9c044f10be296124b5792695912c10e3fd2c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b557e&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=b6587f9b00070bde&p1=123,2020-02-10 16:24:00,"疫情中后期,企业的可操作应对战略",http://www.woshipm.com/chuangye/3375520.html
"编者按:2020新春伊始,新冠肺炎给经营发展带来新的不确定性。对应生产经营、资本市场、科研技术等多个重点维度,金融界上市公司联合管理、科研、财务、...",金融界,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73c72340122b690c88f4cdebd902c2a8d30347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=c349c215d9c543f503bfc7710f4f&newp=8b2a971b968a0bff57eb9612585c92695912c10e37d3c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b557ef7d282&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=b6587f9b00070bde&p1=124,2020-02-11 11:54:00,"赵学新:疫情背后 企业解决生存问题的三个要点|专家在线,一起战...",https://baijiahao.baidu.com/s?id=1658210039254140677&wfr=spider&for=pc
"新冠肺炎的影响已成定局,而且影响仍在继续。对于2020年经营情况的预期,38%的认为依然能盈利,情况并非非常悲观。不赚不亏达到34%,预计亏损的比重也...",LEDinside,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3af1aecbef23493abd4d3dd5f57cd51127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=8c759a46dd9d12a05af7c068584c&newp=933ec64ad49511a05be6ca214c0d92695912c10e39d0c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5576&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=b6587f9b00070bde&p1=125,2020-02-11 14:54:00,"行业调查|疫情之下,62%的LED企业预计今年赚钱难",https://baijiahao.baidu.com/s?id=1658219604274209650&wfr=spider&for=pc
"随着疫情传染蔓延,各地企业的上班时间也一再延长。还有许多企业开启了网络办公模式。生生把一些办公人员逼成了主播。但很多企业在今日起就逐渐复工,需要正儿八经上班...",奇闻八卦君,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73c72350324bd9cce8a4fd8b19628288f30347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=882a9546c79d08fc57ef8c2c535e&newp=9b769a4786cc41ac10f1c222164d92695912c10e3cd4c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b55&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=b6587f9b00070bde&p1=127,2020-02-11 09:54:00,"“疫情”形势愈演愈烈,各大企业能不能如期上班?听听专家怎么说",https://baijiahao.baidu.com/s?id=1658202685407786255&wfr=spider&for=pc
"全市在防控中有着重要作用。影响下,我市中小普遍面临现金流,人力、原料成本上涨等生产经营方面的困难。9日,市政府办公室正式印发《关于支持应对...",北纬网,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291d27d141cb2150bafb12172405377ecde8d9f4aaaeacf7732c3747f351f834513ce19adcb4427c13dd65aebaf1be5baf33184a9a6d9d55550c059127af7aacd055e&p=aa759a43d29405fc57efcf6d114a&newp=8a77e70d86cc47ab1abe9b7c4f4792695912c10e3ad3c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5562&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=b6587f9b00070bde&p1=130,2020-02-11 10:54:00,我市出台12条措施 支持企业应对疫情缓解生产经营困难,http://news.beiww.com/yayw1763/202002/t20200211_883188.html
"疫病无情,人间有爱,各行各业采取了积极的措施对抗疫情,驰援疫区工作。数字科技企业也在通过自身努力为疫区贡献力量。 为深入了解新型肺炎疫情对数字企业经营状况的...",零壹财经,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3ac1de2bcf63990abd8d4dc5753c857127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=98759a44d5855dbc0be2963b130c&newp=8e769a47948411a059eecd6d174392695912c10e3dd4c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5562f0&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c251111d001350bc&p1=135,2020-02-11 00:54:00,148家企业问卷调查报告:直面疫情的数字科技,https://baijiahao.baidu.com/s?id=1658167449178511206&wfr=spider&for=pc
"不及防之势演变成突发性公共卫生事件,伴随武汉封城,全国各地方政府相继实施一级传染病防治举措,人们的正常生活节凑不得不转上阻击疫情的特殊轨道,企业的生产经营...",察网,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73c72360627b29ecf8e41dab0932b288e30347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=9862d715d9c440f90be296291c49&newp=c67ec05686cc46ae1ffec7710f4492695912c10e3fd5db01298ffe0cc4241a1a1a3aecbb24261a02d4c27f630abb0f31aba7747d605f76f088&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c251111d001350bc&p1=136,2020-02-11 19:54:00,新冠病毒疫情中的企业如何履行企业社会责任,https://baijiahao.baidu.com/s?id=1658237577549593154&wfr=spider&for=pc
"(三)加强疫情只是宣传普及,设置新型冠状病毒感染肺炎相关防控知识宣传栏。 (四)复工企业员工上下班尽量不乘坐公共交通工具,建议步行、骑行或乘坐私家车、班车上下班。...",诉乾帮法律,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3af18e1bdf43691a8d3d2db5e51c059127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=90769a4786cc41a503aa8f6f1307&newp=8b2a97188ed22dfe0ebd9b7e075592695912c10e3cddc44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b557def8aa4d91c&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c251111d001350bc&p1=137,2020-02-11 18:54:00,企业开工疫情防控工作有哪些?,https://baijiahao.baidu.com/s?id=1658234566043368088&wfr=spider&for=pc
"面对,小微本身抗风险的能力就比较弱,一般的很难做到去储备三个月以上的现金,所以大家都处于生存危机之中。即使结束,就算钟南山院士告诉我们危机已经...",智知集商学院院长智鹏,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73c72360927b49dc28d41d9b19528248330347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=84759a428a8714fc57efc02116&newp=aa33cb15d9c40bf10be2963c1753d8265f15ed6428818b783b83d309c839074e4765e7b121251707d7ce68216cee1e1ee5a76a247d5d&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c251111d001350bc&p1=138,2020-02-11 19:54:00,智鹏丨小微企业要做好应对疫情三件事(上),https://baijiahao.baidu.com/s?id=1658238514879685299&wfr=spider&for=pc
"在这场疫情中,很多企业复工的形式是在家办公,这样就触发了一个行业就是远程办公。有人会说这个行业未来肯定会有大发展。这个行业会不会有大的发展?其实个人认为并...",灰芒芒,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3af19edbdf13791afd4d7da5653cb57127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=903ed615d9c04aed4ebe9b7c4943&newp=882a964e8c9b5ff60be2962c1c5092695912c10e3fdcc44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b557aef8591&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c251111d001350bc&p1=139,2020-02-11 16:54:00,疫情期间企业发展的新办法,https://baijiahao.baidu.com/s?id=1658228537034670236&wfr=spider&for=pc
"“现在,只希望疫情早点过去,快点恢复正常。” 也有零售企业表示,目前的问题是各自“封城”,一些重疫区,车子送货回来,驾驶员隔壁14天。 随着新型冠状病毒“疫”情...",灵兽,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73c72370327b491c28e48d6b19522298a30347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=9136c54ad7c21de705fec7710f53&newp=8b2a9702c58a00ff57ec9538494892695912c10e36dcc44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5567a4d289&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c251111d001350bc&p1=140,2020-02-11 15:54:00,零售企业的疫情“困境”|零售战“疫”②,https://baijiahao.baidu.com/s?id=1658222518840985840&wfr=spider&for=pc
"2月4日,重庆市印发《关于应对新型冠状病毒感染的肺炎支持中小共渡难关的二十条政策措施》,涵盖资金支持、减税降费、优化服务等多个方面,这些政策举措将执行...",企业观察报,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73c72340327b39dca8349debf992b2a8230347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=8b2a971cc59e1ce01abd9b7f0d64&newp=91769a478d9114ff57ec94391b6492695912c10e3dd7c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b557be5ce&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=d0fd882e002185f2&p1=144,2020-02-11 12:54:00,"应对疫情,这些地方出台了支持企业发展的政策—二",https://baijiahao.baidu.com/s?id=1658212564091169178&wfr=spider&for=pc
"&#x3000;&#x3000;应对充分考虑中小财税支持政策&#x3000;&#x3000;李旭红&#x3000;&#x3000;[服务业以中小居多,以浙江省为例,2019年新设小微中,...",新浪,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece76310428c3a4a08d1342bd7a7542488c05f93130a1c1871e3cc767e0d448e9b227a01ad495efdf04070371420c198cb951c80ea852859d37c6b3a56c70746d11fadce4d26c737902da8f55fb8e4e477ceee84dcc82253dd25716df1f59c2d0b03ca1ee76535f4d2985f635f07caea&p=8b2a971cc59e1ce01abd9b7c7f&newp=91769a478d9114ff57efd3687f53d8265f15ed6438c3864e1290c408d23f061d4866e0bf2d241703d0c1777347c2080ba8ff612e615872e2&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=d0fd882e002185f2&p1=145,2020-02-11 03:54:00,应对疫情充分考虑 中小企业财税支持政策,http://finance.sina.com.cn/roll/2020-02-11/doc-iimxxstf0407914.shtml
2020年2月7日人力资源社会保障部、中华全国总工会、中国联合会、中国家协会、中华全国工商业联合会联合发出了《关于做好新型冠状病毒感染肺炎防控期间稳定...,中国律师网,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece763105392230e54f7306d8983027fa3ce08c6735b36163afee867644b558d92612552fa1e41bca770216c5d50fce09e954ad9b0912d3bcd7a742613913712c46fdbdc3720d6579b4de9de0e96bee74692b9a4d3c82454&p=8b2a971cc59e1ce01abd9b7e0b64&newp=91769a478d9114ff57ed92391b6492695912c10e36d5c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b557be5ce&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=d0fd882e002185f2&p1=148,2020-02-11 12:54:00,新冠肺炎疫情期间企业人力资源管理法律手册,http://www.acla.org.cn/article/page/detailById/26917?from=groupmessage
"为进一步加强疫情防控,统筹做好企业复工复厂工作,近日,荣县县委常委、统战部部长辜林率县委统战部、县工商联等部门负责人深入民营企业,督促检查疫情防控,调研指导民营...",同心四川1,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73c72370224bc9fcf8349dfb1942c298230347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=8b2a971cc59e1ce01abd9b790a64&newp=91769a478d9114ff57ea93391b6492695912c10e3bd0c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b557be5ce&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=d0fd882e002185f2&p1=150,2020-02-11 15:54:00,「抗疫」荣县加强疫情科学防控 做好企业复工复厂工作,https://baijiahao.baidu.com/s?id=1658223696591084648&wfr=spider&for=pc
"比如,有的地方还对的复工复产采取了报备制度,有的设置了前置审批条件,甚至还有个别地方出现了拘留提前复工负责人的情况。这些做法是不符合加强科学防控...",中国财富网官方,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3af1ae0b1f63398a8d6d9de5556c156127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=93759a46d58612a05aa8c921164e&newp=8b2a970e8bdd11a05beed0661e5792695912c10e38d2c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b556bea85&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=aafe521b0023189a&p1=152,2020-02-11 13:54:00,全国疫情总体呈下降趋势 口罩企业复工率已经超过76%,https://baijiahao.baidu.com/s?id=1658215943946833797&wfr=spider&for=pc
"疫情逐渐蔓延,全民进入防疫时期,河北石化企业纷纷紧急部署,为职工安全提供良好环境,确保稳定生产的同时,也都挺身而出,捐款捐物...",腾讯新闻,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b25400bdb52172404063a09bbfd91782a6cf7773952736701e844111d004afc94627c32093599aad6a9dcff43091b9d2a485120c94&p=882a944e809103f70be296604c4c&newp=82769a47809d57f808e29575110892695912c10e3ddcc44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5576e98d9f&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=aafe521b0023189a&p1=156,2020-02-11 10:54:00,阻击疫情 河北石油和化工企业在行动!,https://new.qq.com/omn/20200211/20200211A0AHG600.html
"新型冠状病毒肺炎疫情愈演愈烈,春节假期延长,各省市地方政府也陆续发布了延迟各地企业复工的通知,国内企业尤其是中小微企业的发展面临困难,特别是房租成本、人力成本、...",综合开发研究院,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3ac1eecbbf13692add6d5da5757cf57127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=882a9444809103f70be296604c4c&newp=82769a47809d57f808e2957f110892695912c10e36dcc44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5576e98d9f&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=aafe521b0023189a&p1=158,2020-02-10 22:23:00,"应对疫情,一线城市如何支持企业发展",https://baijiahao.baidu.com/s?id=1658159336316471676&wfr=spider&for=pc
"疫情:一个云南企业与一群人的温暖行动 发布时间:2020-02-11 当前,一场疫情,牵动所有人的心。昆明这座拥有700多万人口的城市,因为疫情,也减缓了运转速度。在...",昆明日报,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece7631040843d471f97634b868e5d2ac3933fc238461b0139bda627201006c4c50a6501b24a5ff7a16b2e71547cf18ccffc49dcb1902c249f27432a5ad955578e59f9c45153c137e62efede1cf0cdfb2593dfc5a2db4327cb44737a97808c&p=91759a45d08112a05aa5dd351c57&newp=926fcf16d9c116ff57ed922f7f5992695912c10e3cd1c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5577&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=aafe521b0023189a&p1=160,2020-02-11 02:54:00,抗击疫情:一个云南企业与一群人的温暖行动,http://daily.clzg.cn/html/2020-02/11/content_138069.htm
"身处湖北,东风商用车作为受此次疫情影响最严重的车企,顶着重压,东风商用车也及时作出回应。 2月3日,东风商用车发布公告:作为一家有担当、有温度的企业,东风商用...",牛车网,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3ac1eedb9f33798a5d2d0de5354ca58127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=93759a46cd8412a05aa4de3711&newp=89769a47cc9a0ee608e297645f53d8265f15ed6439c3864e1290c408d23f061d4866e0bf2d241703d0c1777347c2080ba8ff612e611979f8d2&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=d5052ea200060334&p1=163,2020-02-10 21:52:00,疫情下的唇齿相依 部分卡车企业出台优惠客户政策,https://baijiahao.baidu.com/s?id=1658158117992135529&wfr=spider&for=pc
"这对于企业而言,最根本的问题来了,就算想复工,也没有人,企业经营压力骤增。当然,这一切都是抗击新冠疫情期间的无奈之举。 2月9日,货拉拉官微发布消息称,疫情...",物流时代周刊,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3af19e5b8f63598add2d1dd5253c052127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=93759a46d1d806fc57efdd34440a&newp=89769a47cc9a0ee608e29779174492695912c10e39d4c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b553aeed481&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=d5052ea200060334&p1=165,2020-02-11 14:54:00,"疫情下物流企业复工,实在太难了",https://baijiahao.baidu.com/s?id=1658220045912004283&wfr=spider&for=pc
"疫情尚未出现明确拐点,这令已推迟到2月10日复工的中小型企业...",电子工程专辑,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b25419afb52172405477f18cc8fe1b87e0ce7b388850652d439b1d459658b2cb4425c3229059eaac1be7b9e732e4f4948c81&p=93759a4ecd8412a05aa4de3711&newp=89769a47cc9a0ee608e29f645f53d8265f15ed673bc3864e1290c408d23f061d4866e0bf2d241703d0c1777347c2080ba8ff612e611979f8d2&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=d5052ea200060334&p1=166,2020-02-11 10:54:00,"疫情压垮中小企业,工信部推20条利好措施",https://www.eet-china.com/news/202002111021.html
"当前,众多农机以高度的社会责任感,或捐款、或捐赠机器,又或冲到防控第一线……贡献无论大小,都是可敬的。在此向投入到防控新型冠状病毒感染肺炎...",金农网,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece763104a8a3a4c0cdb743ca0884e2388ce14c6735b36163afee73a221204d1d87e671cac4b41e8f030723d0622b49ccd9f4aaafac86e70d633712d5cd04e05a519b8bd3232b025872de2b81996ad813684dad3c4a95444ba54&p=91759a45dd8112a05aa5dd351c57&newp=926fcf16d9c116ff57ed9f2f7f5992695912c10e36d0c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5577&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=d5052ea200060334&p1=167,2020-02-10 22:02:00,"在疫情中积极行动的农机企业,向你们致敬!",http://nongji.jinnong.cn/n/2020/02/10/0242870157.shtml
"为切实做好防控工作,努力保障正常经营秩序、减轻负担,近日,上海市人社局会同市医保局、市财政局等相关部门,共同研究出台了上海市减负的相关政策。 ...",中国就业网,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece763105392230e54f732668c8c462789c35f93130e1c0371e3cc767e0d55cec57e6703b8492ae8f02172410023aa98ce8340dbbf852858c97d722f4292044f934fa0dc3025d656e44d98aa0e90b1e732e2b9a3d7c82052dd25056df0f7&p=91759a46d58112a05aa5dd351c57&newp=926fcf16d9c116ff57ee972f7f5992695912c10e38d2c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5577&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=d5052ea200060334&p1=168,2020-02-11 09:54:00,上海:企业减负助力疫情防控 - 抗击疫情 - 中国就业网,http://www.chinajob.gov.cn/c/2020-02-11/149846.shtml
"企业在每个员工身上花的钱是员工工资的 1.5-1.7 倍,多出来的钱,绝大部分缴纳了社保、公积金、场地费,疫情下政府若有相关政策出台,企业信心将会倍增。 目前国家相...",腾讯新闻,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b25400bdb52172404063a09bbfd91782a6cf7773952736701e844111d004afc94627c32093599aad13edd9853091b9d2a485120c94&p=8964c64ad49217b708e2927f5507&newp=9f6a8615d9c540b40ebe9b7c155c92695912c10e37dcc44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b553be1&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=c3b3d21500138437&p1=175,2020-02-11 10:54:00,"7天亏损5000亿!疫情过后,这些企业还能活下来吗?",https://new.qq.com/omn/20200211/20200211A088QG00.html
"之下,活下来应该成为农资最基本同时也是最重要的目标,其次才是盈利,这个次序不能错位。 四 关于新冠肺炎“疫”后市场态势的基本预判 (1)随着趋近尾声...",金农网,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece763104a8a3a4c1fd33e2bd7a74d2488cf15cf314c413037bfa67b3f1006d3c7616501b24a5ef7f13575300726b290c3835dddccd37269d779203541c6171dc46fafdc3051d651954d9ea40ee7cbe74397b9a6d2c82253dd2302&p=9a66ce148a8712a05abd9b78064f&newp=c36ac64ad49902b908e29275544c92695912c10e3fd5d701298ffe0cc4241a1a1a3aecbb24261a02d4c27f630abb0f31aba7747d605f76edd8de&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=828b19490022b4fb&p1=206,2020-02-10 21:31:00,"疫情之下的农资企业,“活下来”最重要",http://nongyao.jinnong.cn/n/2020/02/10/3155647999.shtml
